;reportingDate;productName;dealName;sti1;businessLine;productLine;region;country;signingDate;settlementDate;tradeDate;maturityDate;borrowerId;borrowerName;currency;finalAllocationDeal;finalTakeDeal;ccyFinalTakeDeal;currentCommitment;productVolume;ccyProductVolume;bestEffortDeal;rwaSpot;rwaHtm;rwaRelease;ccyRwa;totalPremium;investorId;investorName;borker;upfrontFees;upfrontFeesSkim;ccyFees;rationale;tradePrice;investorType;wal;netMargin;grossMargin;eva
71;30/11/2023;secondary;Wish while single stage.;9427;clf;power;emea;Swaziland;05/12/2023;02/12/2023;09/12/2023;03/12/2023;5513013187;Barrett-Barnett;eur;94922124;94922124;gbp;31547065;31547065;usd;16409773;28476637.2;23730531.0;7886766.25;gbp;146;9419413559;Will keep do then hope.;Edge wall particular state.;59;22;gbp;Democrat series.;104;ecg;4;15;139;41
72;30/11/2023;cri;Food onto west treatment.;8275;itb;midCap;apac;Papua New Guinea;05/12/2023;02/12/2023;08/12/2023;09/12/2023;5542376134;Moore and Sons;eur;10722248;84430771;gbp;10722248;10722248;gbp;44188643;3216674.4;2680562.0;2680562.0;eur;119;3916816074;Return likely sit your stand.;Hotel her Republican lot hard.;200;155;gbp;Power fish seven.;73;scg;4;73;184;69
73;30/11/2023;secondary;Movement man power remember.;8874;era;tmt;americas;Pakistan;01/12/2023;30/11/2023;04/12/2023;30/11/2023;7043327771;Erickson, Kim and Stewart;gbp;28755198;28755198;gbp;28755198;28755198;usd;28755198;8626559.4;7188799.5;7188799.5;gbp;185;9833866501;Thus media use writer energy Mrs.;Available real development.;33;191;eur;Away final end meet.;65;scg;9;207;207;79
74;30/11/2023;picr;Tonight know cut again.;4115;era;tmt;emea;Kenya;07/12/2023;04/12/2023;06/12/2023;08/12/2023;9189028624;Arnold-Carter;usd;84260271;84260271;gbp;55398679;27305613;eur;47722546;25278081.3;21065067.75;6826403.25;eur;109;4363711845;New evidence consider north.;Their wide your other his.;234;221;usd;Spend present.;73;bcg;1;32;160;95
75;30/11/2023;secondary;Team face or left administration.;7351;era;midCap;americas;Germany;03/12/2023;30/11/2023;04/12/2023;07/12/2023;5906605406;Spencer Group;usd;97563140;97563140;usd;71905739;47289884;usd;38377490;29268942.0;24390785.0;11822471.0;gbp;146;8255338914;Chair team bit again stop.;See around against.;134;60;usd;Under know born.;94;scg;10;198;198;87
76;30/11/2023;securitization;Kitchen how state purpose.;4522;itb;infra;americas;Brunei Darussalam;01/12/2023;30/11/2023;02/12/2023;08/12/2023;8310748467;Chase PLC;eur;83204456;98905000;usd;77300808;77300808;gbp;48140547;24961336.8;20801114.0;19325202.0;usd;36;2518368998;Listen force rate mention write.;Want teach soldier city.;157;194;gbp;Box between drop.;49;bcg;4;147;219;116
77;30/11/2023;picr;Police economic as owner.;686;era;real estate;apac;Yemen;09/12/2023;05/12/2023;09/12/2023;07/12/2023;4063596468;Walker-Williams;gbp;91535623;91535623;gbp;42039816;42039816;usd;34740632;27460686.9;22883905.75;10509954.0;eur;199;2232941498;Six guy allow travel.;Himself heart state offer true.;193;185;eur;Point should often.;72;scg;9;41;224;28
78;30/11/2023;secondary;Marriage help for road action.;7324;clf;shipping;apac;Heard Island and McDonald Islands;06/12/2023;05/12/2023;05/12/2023;08/12/2023;20678322;Gordon-Leonard;usd;88355539;88355539;gbp;88355539;88355539;eur;38414688;26506661.7;22088884.75;22088884.75;usd;217;519528151;Mouth someone feeling.;Store never describe.;201;130;gbp;Similar stock value.;67;acg;6;173;173;36
79;30/11/2023;cri;Let almost number.;1824;itb;midCap;americas;Poland;07/12/2023;30/11/2023;04/12/2023;08/12/2023;3069666987;Payne, Mcintosh and Bullock;usd;31841742;73277452;gbp;31841742;25187646;eur;30434594;9552522.6;7960435.5;6296911.5;usd;237;3280581627;Attack me first.;Include anyone fly level its tax.;120;61;gbp;Listen small.;70;scg;9;17;166;31
80;30/11/2023;cds;Inside smile artist suddenly.;1274;era;afa;americas;Antigua and Barbuda;08/12/2023;06/12/2023;08/12/2023;06/12/2023;1543237785;York-Hernandez;eur;82738380;82738380;gbp;82738380;82738380;usd;82738380;24821514.0;20684595.0;20684595.0;eur;146;167654346;Up seat edge this president next.;Of until short likely board.;190;134;gbp;My ready subject.;94;ecg;4;132;210;100
81;30/11/2023;securitization;Defense here long budget.;2006;itb;aviation;emea;Singapore;30/11/2023;30/11/2023;03/12/2023;04/12/2023;2303326089;Walsh Group;usd;15839566;82603334;eur;15839566;15839566;usd;82603334;4751869.8;3959891.5;3959891.5;usd;178;7706492240;Point under support any.;Pattern never sit modern anyone.;105;120;usd;Resource police leg.;32;bcg;5;157;157;62
82;30/11/2023;securitization;Clear perform deep just.;9294;era;infra;emea;Australia;10/12/2023;06/12/2023;07/12/2023;06/12/2023;3467436926;Stewart, Hernandez and Hernandez;eur;71233517;71233517;gbp;51042745;51042745;usd;32645087;21370055.099999998;17808379.25;12760686.25;usd;47;3953058318;Growth television about.;Owner learn mission find key.;221;147;gbp;Visit you black.;11;scg;10;43;43;66
83;30/11/2023;cri;Feeling director class stage.;1579;clf;power;emea;Burkina Faso;01/12/2023;30/11/2023;01/12/2023;05/12/2023;173263751;Landry-Jackson;usd;44541139;44541139;eur;44541139;44541139;eur;32856340;13362341.7;11135284.75;11135284.75;usd;241;1369421778;History true every force high.;Stay nice necessary.;57;127;eur;Board food try wait.;27;ecg;2;32;32;62
84;30/11/2023;picr;Serious business easy eat smile.;932;itb;export finance;apac;Marshall Islands;03/12/2023;30/11/2023;08/12/2023;07/12/2023;7461974845;Taylor-Larson;usd;63000831;63000831;eur;57928129;23143909;eur;28486023;18900249.3;15750207.75;5785977.25;gbp;208;8190425807;Only off coach doctor red artist.;Ok happen civil our growth kind.;16;235;eur;Market line gun.;92;bcg;1;122;122;135
85;30/11/2023;picr;These society enter.;4583;itb;corporate;emea;Ireland;06/12/2023;03/12/2023;09/12/2023;06/12/2023;8820491494;Bradley-Henderson;gbp;35789755;82879533;usd;35789755;35789755;eur;19155556;10736926.5;8947438.75;8947438.75;eur;183;9937007342;His be writer environmental.;Know for risk impact.;42;175;usd;Same partner box.;26;scg;5;109;148;136
86;30/11/2023;securitization;These order perform see none.;9172;era;shipping;americas;Bolivia;09/12/2023;01/12/2023;01/12/2023;05/12/2023;5845702748;Obrien, Jimenez and Reyes;gbp;99052874;99052874;gbp;32454425;32454425;usd;24462828;29715862.2;24763218.5;8113606.25;eur;152;1162509466;Hold manage structure anything.;Day those son.;217;245;gbp;Others drive.;67;scg;6;217;217;53
87;30/11/2023;cds;Natural out bad cost before cut.;9426;itb;infra;americas;Slovenia;10/12/2023;03/12/2023;09/12/2023;10/12/2023;8730722467;Lara-Gomez;gbp;79637502;88659027;gbp;56944766;10326388;gbp;82831661;23891250.599999998;19909375.5;2581597.0;usd;144;5025479182;Movie culture a out behind.;Pressure prepare employee do.;70;185;eur;Account from Mr.;82;acg;7;164;164;207
88;30/11/2023;picr;Deal citizen suggest thank sort.;6520;itb;oil&gas;apac;Guam;09/12/2023;05/12/2023;10/12/2023;07/12/2023;6106695257;Wood Inc;gbp;41469996;41469996;usd;41469996;41469996;usd;41469996;12440998.799999999;10367499.0;10367499.0;usd;80;1241371497;Share involve would option seem.;Interest with door.;164;92;eur;To color father.;15;scg;4;33;217;103
89;30/11/2023;securitization;Less white before all middle.;8012;era;real estate;americas;Argentina;06/12/2023;03/12/2023;08/12/2023;06/12/2023;8897857284;Moore-Pruitt;usd;65192391;74827913;usd;42102670;42102670;usd;72155810;19557717.3;16298097.75;10525667.5;eur;213;2470300338;Case machine sure suddenly.;Direction article over.;28;166;usd;Movement thought.;14;ecg;8;127;223;167
90;30/11/2023;secondary;Whose peace fund still.;5981;clf;infra;apac;Falkland Islands (Malvinas);30/11/2023;30/11/2023;01/12/2023;03/12/2023;1942700276;Huff Inc;usd;20662513;30987410;gbp;20662513;20662513;usd;30987410;6198753.899999999;5165628.25;5165628.25;usd;163;444538095;Gun another could image edge.;Get like entire candidate.;91;86;eur;Almost party ten.;79;bcg;10;143;177;150
91;30/11/2023;picr;Class represent take.;4677;itb;oil&gas;apac;Saint Lucia;07/12/2023;02/12/2023;08/12/2023;03/12/2023;1719338927;Brandt-Porter;gbp;44633640;60283412;usd;44633640;44633640;gbp;60283412;13390092.0;11158410.0;11158410.0;eur;150;7703144113;Realize machine magazine state.;Quickly current cost small.;198;177;usd;Three feeling will.;95;acg;6;176;195;139
92;30/11/2023;cds;Relationship everyone you.;5680;clf;export finance;americas;Bulgaria;30/11/2023;30/11/2023;05/12/2023;02/12/2023;6620593144;Griffin LLC;gbp;44520911;70041056;gbp;44520911;44520911;gbp;70041056;13356273.299999999;11130227.75;11130227.75;usd;15;4195656538;Role smile within time major.;Day when also bed build.;60;103;usd;System money writer.;52;bcg;1;123;155;11
93;30/11/2023;cds;Message cell step.;8935;era;afa;apac;Panama;09/12/2023;01/12/2023;02/12/2023;05/12/2023;1147264885;Clay Inc;usd;15144919;78072584;eur;15144919;15144919;gbp;54476645;4543475.7;3786229.75;3786229.75;usd;230;1912369232;Sure improve newspaper adult of.;Consumer cost sense.;180;71;usd;Keep leave send.;98;acg;1;215;215;171
94;30/11/2023;securitization;We really church manage.;8260;itb;shipping;emea;Northern Mariana Islands;01/12/2023;30/11/2023;09/12/2023;08/12/2023;676288883;Clarke-Jones;gbp;62261690;62261690;gbp;36563652;36563652;gbp;62261690;18678507.0;15565422.5;9140913.0;usd;44;7796190739;Will safe sit remember admit.;Although establish collection.;194;50;gbp;Dinner itself card.;84;ecg;3;100;141;130
95;30/11/2023;cri;It security growth character our.;3444;itb;oil&gas;apac;Bahamas;06/12/2023;04/12/2023;10/12/2023;08/12/2023;3859208684;Austin, Mccoy and Johnson;gbp;54993550;54993550;gbp;22327445;22327445;gbp;54993550;16498065.0;13748387.5;5581861.25;gbp;39;2480818109;Plan wish why.;Arm friend throw.;160;213;usd;Entire create send.;23;ecg;2;33;185;201
96;30/11/2023;secondary;Decade how though lay within.;4643;era;afa;americas;Guam;06/12/2023;30/11/2023;01/12/2023;06/12/2023;6265418272;Green-Chung;eur;98755108;98755108;gbp;24856360;24123502;eur;41460044;29626532.4;24688777.0;6030875.5;gbp;148;7887101099;Might end only test.;He land ask take.;131;144;usd;Change generation.;50;ecg;7;236;236;126
97;30/11/2023;picr;Security trial write.;898;itb;export finance;americas;Cote d'Ivoire;09/12/2023;02/12/2023;08/12/2023;07/12/2023;6196489536;Burnett, Jordan and Mcdonald;eur;59056071;94541122;usd;17984801;17984801;gbp;31532463;17716821.3;14764017.75;4496200.25;usd;150;3885502663;Person I name home.;Along want how a.;141;241;gbp;Reason sister allow.;71;ecg;8;77;205;152
98;30/11/2023;cri;Determine town beautiful minute.;7;itb;export finance;apac;Brazil;08/12/2023;05/12/2023;10/12/2023;10/12/2023;6236544012;Rodriguez-Walker;gbp;98562744;98562744;eur;73703724;73703724;usd;14303241;29568823.2;24640686.0;18425931.0;eur;237;6180960479;Attention apply recently week.;Market green expert agent reason.;243;219;gbp;Cold recent part.;54;bcg;7;164;204;212
99;30/11/2023;picr;Run may nor fish.;3769;itb;oil&gas;apac;Norfolk Island;08/12/2023;03/12/2023;08/12/2023;09/12/2023;954916217;Flynn-Schmidt;gbp;46485167;46485167;usd;46485167;46485167;eur;23356411;13945550.1;11621291.75;11621291.75;usd;113;13380001;Term identify that send form.;Difficult fire a style discuss.;162;212;usd;However long open.;102;bcg;7;47;93;90
100;30/11/2023;secondary;Make ever toward machine.;712;era;afa;emea;Reunion;09/12/2023;03/12/2023;09/12/2023;08/12/2023;7103381402;West, Watkins and Myers;gbp;39884582;48844942;usd;11581925;11581925;eur;48844942;11965374.6;9971145.5;2895481.25;gbp;114;9119688143;Particularly full production.;Or late many region.;237;120;gbp;Popular time.;25;scg;8;87;160;113
101;30/11/2023;cri;Front often cost idea miss bed.;9549;clf;midCap;americas;Congo;03/12/2023;02/12/2023;03/12/2023;05/12/2023;8161686560;Potter, Malone and Morris;eur;89447816;89447816;eur;64296098;64296098;gbp;35347323;26834344.8;22361954.0;16074024.5;eur;167;4413469658;Job cell give finally.;Benefit son word future town.;236;190;usd;Claim see must.;13;scg;7;58;67;55
102;30/11/2023;secondary;Not radio last air magazine.;9397;itb;midCap;americas;Korea;08/12/2023;02/12/2023;07/12/2023;04/12/2023;9004536533;Ward-Romero;gbp;23880382;86217700;gbp;23880382;23880382;gbp;33512321;7164114.6;5970095.5;5970095.5;gbp;49;1697708447;Camera population cup.;Economy however analysis.;45;123;usd;Audience player.;35;scg;6;162;162;152
103;30/11/2023;secondary;Red wrong century give open only.;4169;itb;oil&gas;emea;Pitcairn Islands;03/12/2023;01/12/2023;05/12/2023;07/12/2023;5739447850;Fisher, Hoffman and Rios;eur;78626496;78626496;eur;47403562;47403562;usd;14338188;23587948.8;19656624.0;11850890.5;gbp;21;8840040085;Wear science south evening.;Reveal season new military.;26;124;usd;Improve suggest.;32;ecg;6;200;200;200
104;30/11/2023;cri;Movement stage half court.;2003;itb;shipping;apac;Poland;09/12/2023;01/12/2023;04/12/2023;04/12/2023;4679283054;Kennedy Inc;usd;31627912;83537796;eur;31627912;31627912;eur;37602385;9488373.6;7906978.0;7906978.0;eur;203;8929403096;Little yard occur.;From describe several notice.;243;115;eur;Fill hot tough.;80;ecg;9;47;250;64
105;30/11/2023;securitization;Attorney each air positive our.;6036;clf;real estate;apac;Palau;01/12/2023;30/11/2023;08/12/2023;10/12/2023;8904099495;Bailey, Chapman and Douglas;gbp;85019066;85019066;usd;85019066;43424091;eur;43192994;25505719.8;21254766.5;10856022.75;gbp;229;761926094;Medical mind society in.;Tend through safe water.;180;105;usd;If scientist figure.;29;acg;4;159;159;239
106;30/11/2023;picr;Letter seem with dark hundred.;3218;itb;aviation;emea;Antarctica (the territory South of 60 deg S);06/12/2023;01/12/2023;04/12/2023;03/12/2023;1324701883;Boyd-Hunt;gbp;82168789;82168789;gbp;82168789;36601675;eur;31507416;24650636.7;20542197.25;9150418.75;usd;159;6882394636;During time various foreign.;Indeed protect loss.;229;201;usd;Wall listen why.;76;ecg;10;80;170;37
107;30/11/2023;secondary;Part successful bar part able.;1867;era;real estate;emea;Switzerland;10/12/2023;01/12/2023;07/12/2023;04/12/2023;4693617427;Schultz, Barrett and Martin;eur;38846341;38846341;gbp;38846341;38846341;gbp;14122242;11653902.299999999;9711585.25;9711585.25;eur;239;4260265151;Short here claim data.;Once with available direction.;234;143;eur;Option conference.;63;ecg;5;35;192;205
108;30/11/2023;secondary;Share official thing upon bag.;2542;clf;aviation;americas;Tuvalu;09/12/2023;08/12/2023;10/12/2023;08/12/2023;5852340561;Hernandez, Terrell and Johnson;eur;50145731;50145731;eur;50145731;50145731;eur;50145731;15043719.299999999;12536432.75;12536432.75;eur;178;5445349831;Lose avoid look measure.;Site leg girl.;171;207;eur;Business what focus.;24;scg;6;70;148;72
109;30/11/2023;secondary;Music nice through never.;7450;era;afa;americas;Svalbard & Jan Mayen Islands;02/12/2023;30/11/2023;05/12/2023;01/12/2023;7932792775;Wells, Hill and Brown;gbp;32515363;67453450;gbp;32515363;32515363;eur;19433667;9754608.9;8128840.75;8128840.75;eur;211;2046144709;Language bank well final market.;Choice side reveal team.;12;53;usd;Structure term.;36;bcg;9;68;217;210
110;30/11/2023;picr;Choice yet idea open kind.;5330;clf;gcf;apac;Cameroon;02/12/2023;01/12/2023;06/12/2023;10/12/2023;3293857557;Elliott, Wilson and Patrick;gbp;49099599;49099599;eur;44252927;44252927;eur;49099599;14729879.7;12274899.75;11063231.75;gbp;163;9584651260;Fight animal model.;Quite suggest your activity.;121;226;gbp;Difficult remember.;91;bcg;1;159;207;240
111;30/11/2023;cri;Ten give full vote popular throw.;8862;era;mining;emea;Afghanistan;10/12/2023;03/12/2023;05/12/2023;07/12/2023;3339280824;White and Sons;eur;25882504;33213368;usd;25882504;25882504;gbp;33213368;7764751.199999999;6470626.0;6470626.0;gbp;222;7492290823;City force those energy along.;Nothing watch appear decision.;101;102;gbp;Reach enter hit.;15;bcg;7;149;237;149
112;30/11/2023;cds;Experience decide democratic.;3824;clf;corporate;americas;Maldives;05/12/2023;03/12/2023;06/12/2023;08/12/2023;9657572626;Armstrong, Washington and Fisher;eur;57672049;64373225;usd;10052854;10052854;gbp;64373225;17301614.7;14418012.25;2513213.5;eur;209;4733592442;Memory born economic decision.;Short me lay table tend.;72;230;eur;Music recent back.;22;ecg;6;158;223;247
113;30/11/2023;securitization;By study hotel article.;2185;era;gcf;americas;Niger;05/12/2023;01/12/2023;03/12/2023;05/12/2023;8195926182;Allen-Payne;eur;84330241;97435498;usd;71150616;63707648;eur;93481841;25299072.3;21082560.25;15926912.0;usd;205;8961052449;Role ok military.;Wait now time recent.;132;29;usd;Leg once set north.;85;ecg;2;37;150;205
114;30/11/2023;picr;Draw different about sound.;1320;clf;shipping;emea;Zambia;01/12/2023;30/11/2023;04/12/2023;04/12/2023;4905905318;Hampton PLC;usd;98411384;98411384;usd;65220364;65220364;eur;12926653;29523415.2;24602846.0;16305091.0;eur;238;4751598012;Fall civil key course front.;Third forget such successful.;125;235;eur;Head indeed office.;56;ecg;10;195;195;221
115;30/11/2023;cds;Risk ever draw stay suffer after.;2368;itb;gcf;apac;Lao People's Democratic Republic;06/12/2023;03/12/2023;04/12/2023;07/12/2023;3082267171;Little-Oconnell;usd;17105027;67454784;gbp;17105027;17105027;eur;67454784;5131508.1;4276256.75;4276256.75;usd;161;7950360135;Identify bit try matter prevent.;Detail service ball discussion.;73;30;usd;Provide out show.;49;scg;10;113;113;191
116;30/11/2023;secondary;Here last give.;4710;clf;real estate;emea;Togo;08/12/2023;06/12/2023;09/12/2023;08/12/2023;4160942263;Brown Ltd;gbp;42814597;73270594;eur;42814597;42814597;usd;16002246;12844379.1;10703649.25;10703649.25;eur;40;5980333085;Single similar effort.;Four compare own perform.;109;220;gbp;Walk else store.;34;bcg;8;128;128;77
117;30/11/2023;secondary;Along policy camera area.;9835;clf;tmt;apac;Martinique;08/12/2023;01/12/2023;01/12/2023;04/12/2023;5753357163;Mcdonald-Sanchez;gbp;14216430;54874560;eur;14216430;14216430;eur;11784639;4264929.0;3554107.5;3554107.5;gbp;63;8504382908;Second movement air red.;Production large during.;160;35;gbp;Interesting cost.;90;scg;7;140;250;245
118;30/11/2023;cri;Wife risk here stuff.;8135;era;shipping;americas;Liberia;06/12/2023;03/12/2023;08/12/2023;09/12/2023;7347919492;Velazquez Ltd;usd;23843436;90489283;usd;23843436;23843436;eur;60432007;7153030.8;5960859.0;5960859.0;usd;134;8797248468;Dream population method.;Tend least answer until cell bag.;193;165;usd;Condition piece.;79;acg;10;159;159;154
119;30/11/2023;secondary;System plant model.;6357;era;midCap;emea;Saint Kitts and Nevis;08/12/2023;05/12/2023;10/12/2023;05/12/2023;5217371098;Garcia Group;usd;30458661;30458661;usd;29720158;29720158;eur;30458661;9137598.299999999;7614665.25;7430039.5;eur;145;7245074621;Door yourself matter cost.;Must get media job put type.;122;214;gbp;TV show will eight.;25;bcg;4;120;120;189
120;30/11/2023;cds;From school address.;9627;itb;mining;emea;Nicaragua;04/12/2023;30/11/2023;02/12/2023;08/12/2023;6679895551;Martinez-Copeland;eur;51381288;51381288;eur;51381288;49196652;usd;51381288;15414386.399999999;12845322.0;12299163.0;usd;134;510884548;Page believe my watch answer.;Story product but.;250;84;eur;TV resource her.;30;bcg;1;91;119;14
